Date,Close/Last,Volume,Open,High,Low
06/05/2024,$166.05,5243345,$167.01,$167.01,$164.98
06/04/2024,$167.01,6277001,$164.79,$167.12,$164.40
06/03/2024,$164.65,5828442,$163.93,$166.24,$163.63
05/31/2024,$164.54,10341640,$162.44,$164.77,$161.97
05/30/2024,$162.58,4756454,$161.65,$162.70,$161.48
05/29/2024,$161.65,4360383,$162.65,$162.74,$161.42
05/28/2024,$163.11,6466193,$164.49,$164.755,$162.26
05/24/2024,$165.33,3820090,$165.85,$166.31,$165.15
05/23/2024,$165.49,4729792,$167.29,$168.11,$165.32
05/22/2024,$167.81,4536733,$168.01,$168.425,$167.6268
05/21/2024,$168.35,5147065,$167.76,$168.535,$167.2902
05/20/2024,$167.31,3804823,$167.55,$167.88,$166.7905
05/17/2024,$167.64,4700819,$167.67,$168.00,$166.88
05/16/2024,$167.86,6793672,$166.93,$168.34,$166.59
05/15/2024,$166.51,5102897,$165.31,$166.68,$165.12
05/14/2024,$165.76,6009837,$165.53,$166.07,$163.95
05/13/2024,$165.87,5725523,$166.85,$167.65,$165.36
05/10/2024,$166.85,4879427,$166.09,$167.36,$165.70
05/09/2024,$166.04,4671126,$165.05,$166.33,$165.05
05/08/2024,$165.07,4579471,$165.98,$166.37,$164.93
05/07/2024,$165.76,6433090,$164.98,$166.04,$164.59
05/06/2024,$164.44,5472549,$164.78,$164.98,$163.2629
05/03/2024,$164.46,5581692,$163.54,$164.71,$162.16
05/02/2024,$163.84,5647490,$163.54,$164.49,$162.6401
05/01/2024,$163.40,7543154,$163.28,$164.24,$162.22
04/30/2024,$163.20,8106098,$161.84,$163.35,$161.60
04/29/2024,$161.66,4622164,$161.17,$161.79,$160.41
04/26/2024,$161.29,5659784,$162.50,$163.32,$160.49
04/25/2024,$162.55,7094620,$162.97,$164.32,$162.08
04/24/2024,$162.60,7217563,$161.20,$162.86,$159.42
04/23/2024,$161.50,7707250,$161.68,$162.10,$160.415
04/22/2024,$160.54,8926327,$158.43,$161.285,$157.2525
04/19/2024,$158.14,12034190,$154.98,$158.175,$153.52
04/18/2024,$157.29,7819261,$156.34,$157.63,$155.96
04/17/2024,$156.96,6621906,$156.30,$157.115,$155.74
04/16/2024,$155.95,6103296,$155.85,$156.94,$155.665
04/15/2024,$155.45,5753987,$156.42,$156.82,$155.33
04/12/2024,$155.33,6770659,$155.22,$155.97,$154.74
04/11/2024,$155.84,8209765,$157.55,$157.60,$155.77
04/10/2024,$157.24,7785084,$155.65,$157.58,$155.65
04/09/2024,$156.66,4613751,$156.27,$156.75,$155.70
04/08/2024,$156.04,5476752,$155.97,$156.70,$155.63
04/05/2024,$156.10,5121197,$155.29,$157.06,$154.69
04/04/2024,$155.45,6801662,$156.88,$157.08,$155.41
04/03/2024,$156.15,9601812,$160.63,$160.88,$155.68
04/02/2024,$160.57,6771395,$159.64,$160.71,$159.64
04/01/2024,$160.58,5971857,$161.78,$162.07,$159.80
03/28/2024,$162.25,7191571,$162.82,$163.14,$161.70
03/27/2024,$162.61,6599711,$161.36,$162.74,$161.34
03/26/2024,$160.55,5842850,$160.36,$161.14,$160.14
03/25/2024,$160.19,7145692,$161.17,$161.66,$159.73
03/22/2024,$161.66,6393425,$162.20,$162.41,$161.47
03/21/2024,$161.86,5211676,$162.09,$162.46,$161.115
03/20/2024,$161.99,4870296,$162.01,$162.398,$161.47
03/19/2024,$161.83,6148240,$161.80,$162.17,$161.17
03/18/2024,$161.21,6086268,$161.48,$162.72,$161.00
03/15/2024,$161.38,10956890,$160.70,$161.50,$160.3033
03/14/2024,$161.50,5848057,$162.24,$162.62,$161.13
03/13/2024,$162.30,5410679,$162.38,$162.73,$161.33
03/12/2024,$161.93,4229060,$161.82,$162.52,$161.23
03/11/2024,$161.55,5171060,$161.34,$162.62,$160.815
03/08/2024,$160.35,5080225,$159.85,$161.245,$158.29
03/07/2024,$160.62,4783943,$159.95,$160.91,$159.47
03/06/2024,$159.57,5405719,$159.68,$159.99,$158.91
03/05/2024,$159.32,4481715,$159.46,$159.99,$158.78
03/04/2024,$159.56,3841623,$157.74,$159.76,$157.67
